2025-07-02 23:35:39,913 - INFO - app.core.config - .env file loaded successfully.
2025-07-03 02:56:33,346 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89354, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.110000000000000000000000, PnL USD=-0.08092221903437722995887679960, Commission=0E-8, Final PnL=-0.08092221903437722995887679960
2025-07-03 02:56:33,348 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.8938, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.440000000000000000000000, PnL USD=-0.3236888761375089198355071984, Commission=0E-8, Final PnL=-0.3236888761375089198355071984
2025-07-03 02:56:33,350 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.8938, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.430000000000000000000000, PnL USD=-0.3163323107707473534756093075, Commission=0E-8, Final PnL=-0.3163323107707473534756093075
2025-07-03 02:56:33,350 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89354, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.110000000000000000000000, PnL USD=-0.08092221903437722995887679960, Commission=0E-8, Final PnL=-0.08092221903437722995887679960
2025-07-03 02:56:33,351 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89354, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.200000000000000000000000, PnL USD=-0.1471313073352313271979578175, Commission=0E-8, Final PnL=-0.1471313073352313271979578175
2025-07-03 02:56:36,731 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:36,731 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:36,731 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:36,731 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:36,731 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:39,184 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:39,184 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:39,184 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:39,184 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:39,184 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:41,466 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07356619486213695082835535415, Commission=0E-8, Final PnL=-0.07356619486213695082835535415
2025-07-03 02:56:41,467 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.8938, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.440000000000000000000000, PnL USD=-0.3236912573934025836447635582, Commission=0E-8, Final PnL=-0.3236912573934025836447635582
2025-07-03 02:56:41,467 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.8938, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.430000000000000000000000, PnL USD=-0.3163346379071888885619280228, Commission=0E-8, Final PnL=-0.3163346379071888885619280228
2025-07-03 02:56:41,468 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07356619486213695082835535415, Commission=0E-8, Final PnL=-0.07356619486213695082835535415
2025-07-03 02:56:41,468 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.190000000000000000000000, PnL USD=-0.1397757702380602065738751729, Commission=0E-8, Final PnL=-0.1397757702380602065738751729
2025-07-03 02:56:43,809 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:43,810 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:43,810 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:43,810 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:43,810 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:56:46,914 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07356727727506804973147943795, Commission=0E-8, Final PnL=-0.07356727727506804973147943795
2025-07-03 02:56:46,958 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89382, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.460000000000000000000000, PnL USD=-0.3384094754653130287648054146, Commission=0E-8, Final PnL=-0.3384094754653130287648054146
2025-07-03 02:56:47,008 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89382, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.450000000000000000000000, PnL USD=-0.3310527477378062237916574708, Commission=0E-8, Final PnL=-0.3310527477378062237916574708
2025-07-03 02:56:47,069 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07356727727506804973147943795, Commission=0E-8, Final PnL=-0.07356727727506804973147943795
2025-07-03 02:56:47,088 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.190000000000000000000000, PnL USD=-0.1397778268226292944898109321, Commission=0E-8, Final PnL=-0.1397778268226292944898109321
2025-07-03 02:56:48,913 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89356, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.090000000000000000000000, PnL USD=-0.06620908830085409723908101785, Commission=0E-8, Final PnL=-0.06620908830085409723908101785
2025-07-03 02:56:48,936 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89384, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.480000000000000000000000, PnL USD=-0.3531151376045551852750987619, Commission=0E-8, Final PnL=-0.3531151376045551852750987619
2025-07-03 02:56:48,945 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89384, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.470000000000000000000000, PnL USD=-0.3457585722377936189152008710, Commission=0E-8, Final PnL=-0.3457585722377936189152008710
2025-07-03 02:56:48,953 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89356, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.090000000000000000000000, PnL USD=-0.06620908830085409723908101785, Commission=0E-8, Final PnL=-0.06620908830085409723908101785
2025-07-03 02:56:48,969 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89356, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.180000000000000000000000, PnL USD=-0.1324181766017081944781620357, Commission=0E-8, Final PnL=-0.1324181766017081944781620357
2025-07-03 02:56:51,580 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.140000000000000000000000, PnL USD=-0.1029926728069917311596974958, Commission=0E-8, Final PnL=-0.1029926728069917311596974958
2025-07-03 02:56:51,590 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.430000000000000000000000, PnL USD=-0.3163346379071888885619280228, Commission=0E-8, Final PnL=-0.3163346379071888885619280228
2025-07-03 02:56:51,605 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.420000000000000000000000, PnL USD=-0.3089780184209751934790924874, Commission=0E-8, Final PnL=-0.3089780184209751934790924874
2025-07-03 02:56:51,617 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.140000000000000000000000, PnL USD=-0.1029926728069917311596974958, Commission=0E-8, Final PnL=-0.1029926728069917311596974958
2025-07-03 02:56:51,623 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.230000000000000000000000, PnL USD=-0.1692022481829149869052173145, Commission=0E-8, Final PnL=-0.1692022481829149869052173145
2025-07-03 02:56:53,936 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89359, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.060000000000000000000000, PnL USD=-0.04413971691728217049701321249, Commission=0E-8, Final PnL=-0.04413971691728217049701321249
2025-07-03 02:56:53,942 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89387, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.510000000000000000000000, PnL USD=-0.3751875937968984492246123062, Commission=0E-8, Final PnL=-0.3751875937968984492246123062
2025-07-03 02:56:53,957 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89387, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.500000000000000000000000, PnL USD=-0.3678309743106847541417767707, Commission=0E-8, Final PnL=-0.3678309743106847541417767707
2025-07-03 02:56:53,964 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89359, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.060000000000000000000000, PnL USD=-0.04413971691728217049701321249, Commission=0E-8, Final PnL=-0.04413971691728217049701321249
2025-07-03 02:56:53,970 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89359, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.150000000000000000000000, PnL USD=-0.1103492922932054262425330312, Commission=0E-8, Final PnL=-0.1103492922932054262425330312
2025-07-03 02:56:56,403 - INFO - app.main - Application shutdown initiated
2025-07-03 02:56:56,403 - INFO - app.main - Scheduler shutdown completed
2025-07-03 02:56:56,408 - INFO - app.firebase_stream - Firebase event processing task cancelled.
2025-07-03 02:56:57,232 - INFO - app.firebase_stream - Firebase listener closed.
2025-07-03 02:56:57,232 - INFO - app.firebase_stream - Firebase Admin event processing task finished.
2025-07-03 02:56:57,233 - INFO - app.main - Redis connection closed
2025-07-03 02:56:57,233 - INFO - app.main - Application shutdown completed
2025-07-03 02:56:59,663 - INFO - app.core.config - .env file loaded successfully.
2025-07-03 02:56:59,672 - INFO - app.core.config - Settings instance loaded. Project: Trading App, API Prefix: /api/v1
2025-07-03 02:56:59,672 - INFO - app.database.session - Attempting to connect to database using URL: mysql+aiomysql://roo...
2025-07-03 02:57:00,363 - INFO - app.main - Application startup initiated
2025-07-03 02:57:00,394 - INFO - app.main - Firebase already initialized
2025-07-03 02:57:00,395 - WARNING - app.dependencies.redis_client - Redis client not initialized, attempting late connection.
2025-07-03 02:57:00,398 - INFO - app.main - Redis initialized
2025-07-03 02:57:00,400 - INFO - app.main - Scheduler initialized
2025-07-03 02:57:00,400 - INFO - app.main - Background tasks initialized
2025-07-03 02:57:01,178 - INFO - app.main - Service account JWT for 'barclays_service_provider' was generated and pushed to Firebase.
2025-07-03 02:57:01,179 - INFO - app.main - Application startup completed
2025-07-03 02:57:01,179 - INFO - app.firebase_stream - Starting Firebase Admin event processing task for path: 'datafeeds'. Queuing data for Redis publishing.
2025-07-03 02:57:01,180 - INFO - app.firebase_stream - Attempting to start Firebase Admin listener for path: 'datafeeds'.
2025-07-03 02:57:01,796 - INFO - app.firebase_stream - Firebase Admin listener started successfully for path: 'datafeeds'. Queuing data for Redis publishing.
2025-07-03 02:57:01,983 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDCHF'.
2025-07-03 02:57:01,986 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDJPY'.
2025-07-03 02:57:01,990 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDNZD'.
2025-07-03 02:57:01,994 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDSGD'.
2025-07-03 02:57:01,999 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDUSD'.
2025-07-03 02:57:02,003 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUS200'.
2025-07-03 02:57:02,007 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'BTCUSD'.
2025-07-03 02:57:02,014 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CADCHF'.
2025-07-03 02:57:02,019 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CADJPY'.
2025-07-03 02:57:02,023 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CHFJPY'.
2025-07-03 02:57:02,028 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CHFSGD'.
2025-07-03 02:57:02,033 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CN50U'.
2025-07-03 02:57:02,036 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'D30'.
2025-07-03 02:57:02,042 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'DE30'.
2025-07-03 02:57:02,047 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURAUD'.
2025-07-03 02:57:02,055 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCAD'.
2025-07-03 02:57:02,061 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCHF'.
2025-07-03 02:57:02,067 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCZK'.
2025-07-03 02:57:02,072 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURGBP'.
2025-07-03 02:57:02,078 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURJPY'.
2025-07-03 02:57:02,084 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURNOK'.
2025-07-03 02:57:02,093 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURNZD'.
2025-07-03 02:57:02,102 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURPLN'.
2025-07-03 02:57:02,110 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURSEK'.
2025-07-03 02:57:02,116 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURSGD'.
2025-07-03 02:57:02,121 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURTRY'.
2025-07-03 02:57:02,124 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURUSD'.
2025-07-03 02:57:02,126 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURZAR'.
2025-07-03 02:57:02,128 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'FR40'.
2025-07-03 02:57:02,131 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPAUD'.
2025-07-03 02:57:02,133 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPCAD'.
2025-07-03 02:57:02,136 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPCHF'.
2025-07-03 02:57:02,140 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPJPY'.
2025-07-03 02:57:02,142 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPNOK'.
2025-07-03 02:57:02,144 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPNZD'.
2025-07-03 02:57:02,146 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPSEK'.
2025-07-03 02:57:02,148 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPSGD'.
2025-07-03 02:57:02,150 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPTRY'.
2025-07-03 02:57:02,153 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPUSD'.
2025-07-03 02:57:02,156 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'HKG50'.
2025-07-03 02:57:02,158 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'IND50'.
2025-07-03 02:57:02,160 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'JP225'.
2025-07-03 02:57:02,162 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NGAS'.
2025-07-03 02:57:02,164 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKJPY'.
2025-07-03 02:57:02,167 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKSEK'.
2025-07-03 02:57:02,169 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCAD'.
2025-07-03 02:57:02,172 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCHF'.
2025-07-03 02:57:02,174 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDJPY'.
2025-07-03 02:57:02,177 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDUSD'.
2025-07-03 02:57:02,179 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SEKJPY'.
2025-07-03 02:57:02,181 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SGDJPY'.
2025-07-03 02:57:02,183 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UK100'.
2025-07-03 02:57:02,184 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UKOIL'.
2025-07-03 02:57:02,186 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US100'.
2025-07-03 02:57:02,188 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US2000'.
2025-07-03 02:57:02,189 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US30'.
2025-07-03 02:57:02,191 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US500'.
2025-07-03 02:57:02,192 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCAD'.
2025-07-03 02:57:02,194 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCHF'.
2025-07-03 02:57:02,196 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCNH'.
2025-07-03 02:57:02,198 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCZK'.
2025-07-03 02:57:02,200 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDJPY'.
2025-07-03 02:57:02,202 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDMXN'.
2025-07-03 02:57:02,203 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDNOK'.
2025-07-03 02:57:02,205 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDPLN'.
2025-07-03 02:57:02,207 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSEK'.
2025-07-03 02:57:02,208 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSGD'.
2025-07-03 02:57:02,210 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTHB'.
2025-07-03 02:57:02,212 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTRY'.
2025-07-03 02:57:02,214 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTUSD'.
2025-07-03 02:57:02,217 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDZAR'.
2025-07-03 02:57:02,220 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USOIL'.
2025-07-03 02:57:02,223 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'W20'.
2025-07-03 02:57:02,225 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAGUSD'.
2025-07-03 02:57:02,227 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAUUSD'.
2025-07-03 02:57:02,229 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'ZARJPY'.
2025-07-03 02:57:02,232 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDCAD'.
2025-07-03 02:57:04,505 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:04,505 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:04,505 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:04,505 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:06,927 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:06,927 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:06,927 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:06,927 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:09,182 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07356619486213695082835535415, Commission=0E-8, Final PnL=-0.07356619486213695082835535415
2025-07-03 02:57:09,183 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89382, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.460000000000000000000000, PnL USD=-0.3384044963658299738104346291, Commission=0E-8, Final PnL=-0.3384044963658299738104346291
2025-07-03 02:57:09,184 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89382, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.450000000000000000000000, PnL USD=-0.3310478768796162787275990937, Commission=0E-8, Final PnL=-0.3310478768796162787275990937
2025-07-03 02:57:09,192 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07356619486213695082835535415, Commission=0E-8, Final PnL=-0.07356619486213695082835535415
2025-07-03 02:57:11,539 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:11,539 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:11,539 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:11,539 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:13,729 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:13,729 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:13,729 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:13,729 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:57:16,119 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89359, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.060000000000000000000000, PnL USD=-0.04414004163877261257549786289, Commission=0E-8, Final PnL=-0.04414004163877261257549786289
2025-07-03 02:57:16,123 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89386, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.500000000000000000000000, PnL USD=-0.3678336803231051047958155241, Commission=0E-8, Final PnL=-0.3678336803231051047958155241
2025-07-03 02:57:16,165 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89386, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.490000000000000000000000, PnL USD=-0.3604770067166430026998992136, Commission=0E-8, Final PnL=-0.3604770067166430026998992136
2025-07-03 02:57:16,184 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89359, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.060000000000000000000000, PnL USD=-0.04414004163877261257549786289, Commission=0E-8, Final PnL=-0.04414004163877261257549786289
2025-07-03 02:57:18,399 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89356, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.090000000000000000000000, PnL USD=-0.06620957537592325574551981873, Commission=0E-8, Final PnL=-0.06620957537592325574551981873
2025-07-03 02:57:18,400 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89384, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.480000000000000000000000, PnL USD=-0.3531177353382573639761056999, Commission=0E-8, Final PnL=-0.3531177353382573639761056999
2025-07-03 02:57:18,403 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89384, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.470000000000000000000000, PnL USD=-0.3457611158520436688932701645, Commission=0E-8, Final PnL=-0.3457611158520436688932701645
